	at org.rapla.components.calendarview.swing.SwingWeekView.createDate(SwingWeekView.java:441) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.setSelectionFlow(SelectionHandler.java:260) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.move(SelectionHandler.java:193) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.mouseDragged(SelectionHandler.java:87) ~[na:na]
	at java.awt.Component.processMouseMotionEvent(Component.java:6587) ~[na:1.8.0_191]
	at javax.swing.JComponent.processMouseMotionEvent(JComponent.java:3342) ~[na:1.8.0_191]
	at java.awt.Component.processEvent(Component.java:6308) ~[na:1.8.0_191]
	at java.awt.Container.processEvent(Container.java:2239) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEventImpl(Component.java:4889) ~[na:1.8.0_191]
	at java.awt.Container.dispatchEventImpl(Container.java:2297) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEvent(Component.java:4711) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.retargetMouseEvent(Container.java:4904) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.processMouseEvent(Container.java:4552) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.dispatchEvent(Container.java:4476) ~[na:1.8.0_191]
	at java.awt.Container.dispatchEventImpl(Container.java:2283) ~[na:1.8.0_191]
	at java.awt.Window.dispatchEventImpl(Window.java:2746) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEvent(Component.java:4711) ~[na:1.8.0_191]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:760) ~[na:1.8.0_191]
	at java.awt.EventQueue.access$500(EventQueue.java:97) ~[na:1.8.0_191]
	at java.awt.EventQueue$3.run(EventQueue.java:709) ~[na:1.8.0_191]
	at java.awt.EventQueue$3.run(EventQueue.java:703) ~[na:1.8.0_191]
	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:74) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:84) ~[na:1.8.0_191]
	at java.awt.EventQueue$4.run(EventQueue.java:733) ~[na:1.8.0_191]
	at java.awt.EventQueue$4.run(EventQueue.java:731) ~[na:1.8.0_191]
	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:74) ~[na:1.8.0_191]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:730) ~[na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:205) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93) [na:1.8.0_191]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82) [na:1.8.0_191]
13:24:15.165 18011167 [AWT-EventQueue-0] ERROR rapla.client - uncaught exception
java.lang.IllegalStateException: Slot not found in List
	at org.rapla.components.calendarview.swing.SwingWeekView.getSlotNr(SwingWeekView.java:385) ~[na:na]
	at org.rapla.components.calendarview.swing.SwingWeekView.createDate(SwingWeekView.java:441) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.setSelectionFlow(SelectionHandler.java:260) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.move(SelectionHandler.java:193) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.mouseDragged(SelectionHandler.java:87) ~[na:na]
	at java.awt.Component.processMouseMotionEvent(Component.java:6587) ~[na:1.8.0_191]
	at javax.swing.JComponent.processMouseMotionEvent(JComponent.java:3342) ~[na:1.8.0_191]
	at java.awt.Component.processEvent(Component.java:6308) ~[na:1.8.0_191]
	at java.awt.Container.processEvent(Container.java:2239) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEventImpl(Component.java:4889) ~[na:1.8.0_191]
	at java.awt.Container.dispatchEventImpl(Container.java:2297) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEvent(Component.java:4711) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.retargetMouseEvent(Container.java:4904) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.processMouseEvent(Container.java:4552) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.dispatchEvent(Container.java:4476) ~[na:1.8.0_191]
	at java.awt.Container.dispatchEventImpl(Container.java:2283) ~[na:1.8.0_191]
	at java.awt.Window.dispatchEventImpl(Window.java:2746) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEvent(Component.java:4711) ~[na:1.8.0_191]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:760) ~[na:1.8.0_191]
	at java.awt.EventQueue.access$500(EventQueue.java:97) ~[na:1.8.0_191]
	at java.awt.EventQueue$3.run(EventQueue.java:709) ~[na:1.8.0_191]
	at java.awt.EventQueue$3.run(EventQueue.java:703) ~[na:1.8.0_191]
	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:74) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:84) ~[na:1.8.0_191]
	at java.awt.EventQueue$4.run(EventQueue.java:733) ~[na:1.8.0_191]
	at java.awt.EventQueue$4.run(EventQueue.java:731) ~[na:1.8.0_191]
	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:74) ~[na:1.8.0_191]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:730) ~[na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:205) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93) [na:1.8.0_191]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82) [na:1.8.0_191]
13:24:15.297 18011299 [AWT-EventQueue-0] ERROR rapla.client - uncaught exception
java.lang.IllegalStateException: Slot not found in List
	at org.rapla.components.calendarview.swing.SwingWeekView.getSlotNr(SwingWeekView.java:385) ~[na:na]
	at org.rapla.components.calendarview.swing.SwingWeekView.createDate(SwingWeekView.java:441) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.setSelectionFlow(SelectionHandler.java:260) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.move(SelectionHandler.java:193) ~[na:na]
	at org.rapla.components.calendarview.swing.SelectionHandler.mouseDragged(SelectionHandler.java:87) ~[na:na]
	at java.awt.Component.processMouseMotionEvent(Component.java:6587) ~[na:1.8.0_191]
	at javax.swing.JComponent.processMouseMotionEvent(JComponent.java:3342) ~[na:1.8.0_191]
	at java.awt.Component.processEvent(Component.java:6308) ~[na:1.8.0_191]
	at java.awt.Container.processEvent(Container.java:2239) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEventImpl(Component.java:4889) ~[na:1.8.0_191]
	at java.awt.Container.dispatchEventImpl(Container.java:2297) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEvent(Component.java:4711) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.retargetMouseEvent(Container.java:4904) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.processMouseEvent(Container.java:4552) ~[na:1.8.0_191]
	at java.awt.LightweightDispatcher.dispatchEvent(Container.java:4476) ~[na:1.8.0_191]
	at java.awt.Container.dispatchEventImpl(Container.java:2283) ~[na:1.8.0_191]
	at java.awt.Window.dispatchEventImpl(Window.java:2746) ~[na:1.8.0_191]
	at java.awt.Component.dispatchEvent(Component.java:4711) ~[na:1.8.0_191]
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:760) ~[na:1.8.0_191]
	at java.awt.EventQueue.access$500(EventQueue.java:97) ~[na:1.8.0_191]
	at java.awt.EventQueue$3.run(EventQueue.java:709) ~[na:1.8.0_191]
	at java.awt.EventQueue$3.run(EventQueue.java:703) ~[na:1.8.0_191]
	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:74) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:84) ~[na:1.8.0_191]
	at java.awt.EventQueue$4.run(EventQueue.java:733) ~[na:1.8.0_191]
	at java.awt.EventQueue$4.run(EventQueue.java:731) ~[na:1.8.0_191]
	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_191]
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:74) ~[na:1.8.0_191]
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:730) ~[na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:205) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101) [na:1.8.0_191]
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93) [na:1.8.0_191]
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82) [na:1.8.0_191]
13:24:51.625 18047627 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:24:51.656 18047658 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:27:23.439 18199441 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:27:23.455 18199457 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:28:12.596 18248598 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:28:12.596 18248598 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:28:31.392 18267394 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:28:31.408 18267410 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:28:37.328 18273330 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:28:37.328 18273330 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:29:51.605 18347607 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:29:51.605 18347607 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:30:32.390 18388392 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:30:32.390 18388392 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:31:25.829 18441831 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:31:25.829 18441831 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:33:05.157 18541159 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:33:05.157 18541159 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:35:16.970 18672972 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:35:16.986 18672988 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:42:12.219 19088221 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:42:12.235 19088237 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:43:18.296 19154298 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:43:18.296 19154298 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:43:24.954 19160956 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:43:24.970 19160972 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:45:42.251 19298253 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:45:42.267 19298269 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:46:13.157 19329159 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:46:13.173 19329175 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:47:30.345 19406347 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:47:30.345 19406347 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:52:59.821 19735823 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:52:59.837 19735839 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:54:39.563 19835565 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:54:39.594 19835596 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:55:39.220 19895222 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:55:39.255 19895257 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:57:09.298 19985300 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:57:09.342 19985344 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:58:11.438 20047440 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:58:11.467 20047469 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:59:10.406 20106408 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:59:10.406 20106408 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
13:59:52.501 20148503 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
13:59:52.516 20148518 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:00:12.735 20168737 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:00:12.751 20168753 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:02:25.689 20301691 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:02:25.720 20301722 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:03:10.033 20346035 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:03:10.044 20346046 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:03:15.450 20351452 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:03:15.466 20351468 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:04:25.844 20421846 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:04:25.860 20421862 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:05:34.985 20490987 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:05:35.001 20491003 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:06:55.704 20571706 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:06:55.704 20571706 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:09:26.546 20722548 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:09:26.577 20722579 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:09:33.611 20729613 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:09:33.642 20729644 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:11:34.532 20850534 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:11:34.532 20850534 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:12:26.391 20902393 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:12:26.391 20902393 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:13:39.082 20975084 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:13:39.100 20975102 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:14:20.249 21016251 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:14:20.265 21016267 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:14:30.129 21026131 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:14:30.145 21026147 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:14:37.782 21033784 [AWT-EventQueue-0] INFO  rapla.server.session - Dispatching change for user admin
14:14:37.798 21033800 [AWT-EventQueue-0] INFO  rapla.server.session - Change for user admin dispatched.
14:33:05.255 22141257 [AWT-EventQueue-0] INFO  rapla.client.facade - Logout ub08e04c-3f30-4923-a3c5-39253cb06bcb
14:33:05.256 22141258 [AWT-EventQueue-0] INFO  rapla.remotestore - Disconnecting from server
14:33:05.256 22141258 [AWT-EventQueue-0] INFO  rapla.server.session.login - Request Logout admin
14:33:05.258 22141260 [main] INFO  rapla - Shutting down rapla-container
14:33:05.259 22141261 [main] INFO  rapla - Stopping scheduler thread.
14:33:05.259 22141261 [main] INFO  rapla - Stopped scheduler thread.
14:33:05.311 22141313 [main] INFO  rapla.raplafile - Disconnecting: file:/C:/Users/sio2/Documents/GitHub/OverwatchBTS/rapla-binary-1.8.4/data/data.xml
14:33:05.311 22141313 [main] INFO  rapla.server - Storage service stopped
14:33:05.586 22141588 [main] INFO  o.e.j.server.handler.ContextHandler - stopped o.e.j.w.WebAppContext{/,file:/C:/Users/sio2/AppData/Local/Temp/jetty-rapla.war-_-any-/webapp/},C:\Users\sio2\Documents\GitHub\OverwatchBTS\rapla-binary-1.8.4/webapps/rapla.war
